CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C10242;2229857287;1;45.65;45.65;0;0;0.083333;0.083333;0;0;0;1;2500;5427463;628211031;0;12
C10243;2363489077;1;2641.98;1386.3;1255.68;263884743;0.833333;0.666667;0.75;0.083333;1;41;3000;1839928884;1075456585;0;12
C10244;4014388265;1;1189.52;1189.52;0;0;1;1;0;0;0;12;8000;0;;0;12
C10245;7623224897;1;300;0;300;2800728343;0.5;0;0.416667;0.25;3;6;12000;1975974183;1774584333;0;12
C10246;3421571922;1;126.69;42.88;83.81;154341344;0.333333;0.083333;0.25;0.083333;1;5;10500;2515435738;975504012;0;12
C10247;48898611;0.54546;247.09;0;247.09;182357669;0.5;0;0.416667;0.166667;3;7;5500;409594792;69921472;0;12
C10248;1874716289;1;301.1;83;218.1;0;0.583333;0.166667;0.333333;0;0;10;1950;586974046;1089040271;0;12
C10249;3215511032;0.81818;1112.2;1112.2;0;7616064965;0.25;0.25;0;0.25;4;4;7200;0;;0;12
C10250;237235398;0.63636;2410.07;1670.5;739.57;0;0.5;0.083333;0.333333;0;0;15;4000;3773727455;169879335;1;12
C10251;1272927288;1;5350.19;4783.34;566.85;0;1;1;0.916667;0;0;101;8000;5825602115;318305326;0.166667;12
C10252;558476701;1;630.03;630.03;0;0;0.090909;0.090909;0;0;0;1;5500;426092563;213369694;0;11
C10253;2814207626;1;3197.24;2080.02;1117.22;0;1;0.666667;1;0;0;49;3000;3574480603;1328897516;0;12
C10254;8061012;0.36364;133;0;133;0;0.25;0;0.166667;0;0;3;3000;13061272;41436595;0.181818;12
C10255;435862142;1;1646.16;1023.42;622.74;0;1;0.583333;0.75;0;0;33;12000;1055835407;236619362;0;12
C10256;6390383;1;79.66;0;79.66;0;1;0;1;0;0;12;1500;75896288;75967742;0;12
C10257;961221512;1;319.92;0;319.92;134395704;1;0;1;0.416667;12;12;12000;1099389211;2501560923;0;12
C10258;7938559134;1;3677.52;3543.73;133.79;0;1;1;0.5;0;0;98;12500;2657856602;1912298544;0;12
C10259;2344478291;1;1041.63;1041.63;0;4003968939;0.25;0.25;0;0.333333;6;14;4000;3033665478;71670488;0;12
C10260;99648222;1;675.96;0;675.96;0;1;0;1;0;0;12;1000;1851602411;1382292833;0.083333;12
C10261;19508047;1;193.14;0;193.14;0;0.416667;0;0.416667;0;0;5;2000;22046377;71965063;0.25;12
C10262;185640313;1;1703.23;1703.23;0;0;1;1;0;0;0;13;11500;1449039414;183298253;1;12
C10263;5335302925;1;0;0;0;468958688;0;0;0;0.166667;2;0;6000;1350318606;1249937085;0;12
C10265;22189283;0.36364;234.16;0;234.16;0;0.363636;0;0.272727;0;0;4;1500;479910499;149977816;0.5;11
C10266;5871769;0.81818;29.68;29.68;0;0;0.083333;0.083333;0;0;0;1;10000;76943584;75595199;0;12
C10267;1049496471;1;1322.67;1096.71;225.96;774260436;0.833333;0.75;0.416667;0.25;6;28;11000;80238543;229655091;0;12
C10269;5570190127;1;1607.88;0;1607.88;0;1;0;1;0;0;84;13500;1583411686;2216638394;0;12
C10270;1668591831;1;0;0;0;1716941235;0;0;0;0.166667;5;0;1800;2166981163;568063083;0.083333;12
C10271;2224590946;0.81818;3183;3183;0;0;0.166667;0.166667;0;0;0;2;9000;3823346244;629080506;0;12
C10272;2903781184;1;3014.23;1340.34;1673.89;103610197;1;0.833333;1;0.083333;1;93;4500;1350370286;655633916;0;12
C10273;2041480046;1;7323.38;4944.88;2378.5;191331735;1;0.833333;0.75;0.083333;1;81;3000;3792095079;1737893866;0.083333;12
C10274;7755698607;1;8533.54;4072.76;4460.78;754030735;1;0.5;0.833333;0.5;12;72;10000;4758209146;7256951816;0;6
C10275;614263149;0.72727;408.93;74.8;334.13;0;0.5;0.083333;0.5;0;0;10;9000;2161153147;312343947;0;12
C10276;8097334733;1;3999.92;200;3799.92;0;1;0.083333;1;0;0;14;7500;5624074339;9952672511;0;12
C10277;108233027;1;2980.46;657.78;2322.68;0;1;0.5;1;0;0;50;6000;1116967993;289439818;0;12
C10278;273466412;1;560.73;560.73;0;0;0.916667;0.916667;0;0;0;11;7500;717798364;670049653;0;12
C10279;80708806;1;569.9;569.9;0;0;0.166667;0.166667;0;0;0;3;9500;634000055;92012927;0.083333;12
C10280;2554525229;1;6186.77;6099.08;87.69;1898690655;0.916667;0.75;0.25;0.083333;1;38;10950;1119892613;60836886;0.083333;12
C10281;535947221;1;4550.81;3016.98;1533.83;438469118;1;0.916667;1;0.083333;1;99;8500;4317191232;20873456;0.916667;12
C10282;3905365959;1;150.8;150.8;0;165919931;0.166667;0.166667;0;0.416667;5;2;7500;990524408;989783286;0;12
C10283;156278339;1;1385.1;1005.1;380;0;1;0.5;0.75;0;0;21;14000;1280473571;193369942;0.833333;12
C10284;5131319584;1;32539.78;26547.43;5992.35;0;1;1;1;0;0;98;11500;2665234432;1971129435;0.083333;12
C10285;5265763713;1;410.24;44.71;365.53;1545297758;0.916667;0.083333;0.916667;0.333333;13;21;16500;120053074;1055547896;0.083333;12
C10286;2564117;0.18182;47.95;47.95;0;0;0.083333;0.083333;0;0;0;1;1500;294507498;86245988;0;12
C10287;1873084577;1;126.57;126.57;0;181139378;0.25;0.25;0;0.083333;1;4;2100;483557464;524426392;0;12
C10288;32124999;0.27273;380.89;380.89;0;0;0.083333;0.083333;0;0;0;1;5700;0;;0;12
C10289;1473495809;1;414;0;414;0;0.75;0;0.666667;0;0;9;10500;586394034;570250342;0.5;12
C10290;150482705;1;2010;630;1380;1189292764;1;0.166667;1;0.083333;1;14;8500;859829946;479831475;0;12
C10291;7645108427;1;4693.15;4332.65;360.5;0;0.5;0.416667;0.333333;0;0;12;13500;478664868;1741158024;0;12
C10292;112933758;1;498.96;0;498.96;72259355;1;0;1;0.083333;1;12;1000;829505486;1623389428;0;12
C10293;668956687;1;224.2;148.12;76.08;0;0.583333;0.083333;0.416667;0;0;9;9500;568336995;272270427;0;12
C10294;2302184366;1;2856.57;922.84;1933.73;0;1;0.25;1;0;0;62;2500;2914419813;2173680619;0;12
C10295;272711518;0.81818;0;0;0;682156051;0;0;0;0.083333;2;0;3000;2755877257;144621645;0.181818;12
C10296;4246430225;1;0;0;0;9270408108;0;0;0;0.666667;16;0;7000;6010525656;1793262654;0.083333;12
C10297;2420761135;1;0;0;0;567233798;0;0;0;0.083333;2;0;3000;871713321;609206784;0;12
C10298;2935324966;1;409.63;351.87;57.76;1876241162;0.583333;0.583333;0.083333;0.25;4;12;5000;58013865;1114588285;0;12
C10299;83148283;0.63636;843.34;843.34;0;0;0.5;0.5;0;0;0;17;6500;1024267592;122850835;0.5;12
C10300;5469851311;1;0;0;0;512792701;0;0;0;0.166667;3;0;6000;1362966798;2019027883;0;12
C10301;280142117;1;2236.49;758.52;1477.97;0;1;1;0.666667;0;0;34;10000;1986838064;233614975;1;12
C10302;5790930626;1;464.51;399.41;65.1;2516727082;0.416667;0.25;0.166667;0.166667;6;10;6000;1515594331;2092915898;0;12
C10303;3605714046;1;1779;1779;0;0;0.166667;0.166667;0;0;0;2;5000;85605828;761012234;0;12
C10304;3992261885;1;0;0;0;348834361;0;0;0;0.583333;9;0;4000;1057678259;1229820066;0;12
C10305;41833264;1;456.36;0;456.36;0;1;0;0.916667;0;0;14;6000;370996177;163287618;0.333333;12
C10306;635090434;0.81818;5758.71;2252.37;3506.34;0;0.75;0.25;0.75;0;0;48;2900;794357021;197416104;1;12
C10307;15211681;1;245.98;245.98;0;279267597;0.166667;0.166667;0;0.25;3;2;6000;2261523522;388258009;0;12
C10308;5547092593;1;0;0;0;3298958165;0;0;0;0.083333;2;0;12000;1786142816;1351998523;0;12
C10309;2503107213;1;733.9;733.9;0;0;1;1;0;0;0;13;3000;1620193277;857535876;0;12
C10310;191450711;1;1641.07;1641.07;0;380972341;0.666667;0.666667;0;0.083333;1;15;500;1583918811;137046292;0.636364;12
C10311;362170204;1;674.73;674.73;0;1684957411;0.25;0.25;0;0.166667;8;12;4000;1139058595;1403477006;0;12
C10312;2762479434;1;2702.47;1526.31;1176.16;0;1;0.25;1;0;0;27;11000;7596768364;1013086448;0.083333;12
C10313;4338606862;1;0;0;0;1817569093;0;0;0;0.083333;4;0;8000;8019800702;964118618;0;12
C10314;388873921;0.72727;1579.15;1462.35;116.8;0;0.583333;0.5;0.25;0;0;15;2700;451600059;199955286;0;12
C10315;9261310686;1;0;0;0;8603045938;0;0;0;0.416667;10;0;11000;1933413908;2576552758;0;12
C10316;208131845;1;2161.38;451.5;1709.88;0;1;0.166667;1;0;0;41;4500;2059879468;16505215;1;12
C10317;169088238;1;1482.19;446.07;1036.12;0;1;0.583333;0.666667;0;0;26;6000;1289570234;173686552;0.666667;12
C10318;133911556;1;1446.05;544.45;901.6;0;1;0.083333;1;0;0;16;3500;1364121036;186240772;0.833333;12
C10319;161334907;0.90909;0;0;0;1606322681;0;0;0;0.181818;3;0;4500;312433361;648139459;0;11
C10320;566908563;1;397.06;303.7;93.36;0;0.666667;0.166667;0.583333;0;0;12;2100;0;;0;12
C10321;53208422;1;498.17;459.02;39.15;0;0.916667;0.916667;0.083333;0;0;14;15000;611606459;16294308;0.909091;12
C10322;1329967543;1;2009.12;1296.68;712.44;1763794583;1;1;1;0.25;10;36;2500;2715972095;956330023;0;12
C10323;515904786;1;5359.02;2399.78;2959.24;0;1;1;1;0;0;60;6000;0;;0;12
C10324;927041961;1;0;0;0;402974164;0;0;0;0.333333;5;0;1000;719974244;339553093;0;12
C10325;1872767651;1;0;0;0;3394509419;0;0;0;0.166667;3;0;5500;1151721386;627015802;0;12
C10326;185396312;1;0;0;0;842456926;0;0;0;0.363636;7;0;1000;117542764;1376915;0;11
C10327;4823822993;0.85714;0;0;0;6481300951;0;0;0;0.142857;4;0;7000;86362306;1148631716;0;7
C10328;994105777;1;126.2;126.2;0;0;0.833333;0.833333;0;0;0;10;1950;314302968;417290247;0;12
C10329;40089221;1;225;0;225;0;1;0;1;0;0;12;1500;325578502;286122587;0.166667;12
C10330;0;0.09091;734.97;159;575.97;0;0.833333;0.083333;0.75;0;0;16;6000;1159135064;;0;12
C10331;473237354;1;14.95;0;14.95;2173356068;0.083333;0;0.083333;0.416667;11;1;5700;1289284068;1172289863;0;12
C10332;9206811696;1;874.98;350;524.98;4653693195;0.75;0.083333;0.666667;0.333333;9;16;12500;2055100879;2199077716;0;12
C10333;6719376505;1;0;0;0;2443262416;0;0;0;0.333333;7;0;7500;1493089193;2488976669;0;12
C10334;2233074041;1;445.2;445.2;0;0;0.166667;0.166667;0;0;0;4;8000;1042991769;579587654;0;12
C10335;1867649838;1;0;0;0;3264573342;0;0;0;0.666667;9;0;4500;476162309;401970276;0;12
C10336;57842746;1;689.34;0;689.34;0;1;0;1;0;0;24;1500;453842413;14828357;0.333333;12
C10337;4194033835;0.72727;2006.87;420.6;1586.27;0;0.666667;0.083333;0.666667;0;0;26;21000;1971409728;1479309409;0.1;12
C10338;2459862339;1;678;678;0;92725167;1;1;0;0.25;4;12;2500;192631853;1933173023;0;12
C10339;850630114;1;0.05;0.05;0;1700634586;0.083333;0.083333;0;0.333333;7;1;1000;1084281127;367409536;0;12
C10340;353198215;1;3085.69;3032.97;52.72;0;1;1;0.083333;0;0;21;8500;2690525687;19266679;1;12
C10341;2669160638;1;0;0;0;142141325;0;0;0;0.166667;2;0;3000;642777061;1122076137;0;12
C10342;92440743;0.90909;1080;1080;0;0;0.75;0.75;0;0;0;12;6000;1077058667;169005281;1;12
C10343;706675991;1;2721.16;2417.41;303.75;0;1;0.5;1;0;0;32;6500;4952900653;280821958;0.083333;12
C10344;361319366;1;3095.96;1383.56;1712.4;0;1;0.916667;0.833333;0;0;32;14000;4003782858;197186568;0.583333;12
C10345;2324086254;0.90909;0;0;0;1600758078;0;0;0;0.909091;13;0;2300;2147890523;2077873573;0;11
C10346;2922487907;1;71.07;0;71.07;3595158425;0.25;0;0.166667;0.166667;9;3;9500;9226751112;797250949;0;12
C10347;98364739;0.18182;65;0;65;0;0.166667;0;0.166667;0;0;2;1200;718794328;53655347;0;12
C10348;498208616;1;4786.61;4397.64;388.97;0;0.916667;0.833333;0.5;0;0;61;9000;3805669705;163459999;1;12
C10349;1693339;0.45455;174.42;0;174.42;0;0.333333;0;0.25;0;0;5;2500;34708638;149301101;0.75;12
C10350;3355631092;1;242.88;0;242.88;0;1;0;1;0;0;12;13500;6084115091;890639118;0.090909;12
C10351;907982017;1;216.94;216.94;0;1011997944;0.166667;0.166667;0;0.166667;5;3;3200;22202316;300210049;0;12
C10352;1132386178;0.45455;2246.3;2246.3;0;1404807181;0.333333;0.333333;0;0.416667;20;8;6000;320486122;406790252;0.8;12
C10353;12546691;1;361.73;361.73;0;198686744;0.166667;0.166667;0;0.083333;1;2;1500;535606816;43268808;0;12
C10354;80336636;0.6;330;330;0;0;0.1;0.1;0;0;0;1;1800;345330572;85297166;0;10
C10355;260838885;1;2854.11;1797.96;1056.15;0;1;0.833333;0.916667;0;0;51;9500;2437332725;176283228;1;12
C10356;17356961;0.45455;390;90;300;0;0.5;0.083333;0.5;0;0;7;2000;302454171;74667401;0;12
C10357;1897672025;1;422.18;422.18;0;0;1;1;0;0;0;12;5500;2961632199;44030634;0;12
C10358;1032241153;1;1005.52;464.5;541.02;0;1;0.5;0.833333;0;0;33;3000;1866265366;237328382;0;12
C10359;3536601227;1;2132.93;959.1;1173.83;5340016172;1;0.333333;1;0.75;20;74;11000;8251146946;834025674;0;12
C10360;21580264;0.90909;284.72;0;284.72;0;0.666667;0;0.666667;0;0;16;5000;344161416;155792859;0.8;12
C10361;4211539631;1;0;0;0;455581546;0;0;0;0.083333;1;0;10500;1288287239;1164178674;0;12
C10362;1732715258;1;3244.16;2480.85;763.31;0;1;0.666667;0.5;0;0;29;11500;5674185857;563827502;0;12
C10364;8939461145;1;2490.17;905.17;1585;5309949725;0.5;0.166667;0.416667;0.5;11;8;9500;3957017497;495158548;0;12
C10365;36567901;0.09091;1098.31;1098.31;0;0;0.083333;0.083333;0;0;0;1;4800;0;;0;12
C10366;41754778;0.18182;636.15;636.15;0;0;0.166667;0.166667;0;0;0;5;8500;918414211;57150516;0.181818;12
C10367;1937246177;1;3018.93;1702.62;1316.31;0;1;1;1;0;0;99;5000;3909837604;44412429;0.166667;12
C10368;99955082;1;1222.97;202.97;1020;0;1;0.25;1;0;0;16;19500;1142077891;185657751;1;12
C10369;5135604593;1;110.18;0;110.18;655199521;0.333333;0;0.333333;0.333333;17;4;6000;1716998424;2463472147;0;12
C10370;214896542;0.63636;0;0;0;1192015721;0;0;0;0.083333;1;0;3000;2298902197;214263752;0.2;12
C10371;1543287931;1;0;0;0;36481832;0;0;0;0.083333;1;0;1800;548589391;529340488;0;12
C10372;60192037;1;983.77;603.77;380;0;0.666667;0.416667;0.25;0;0;15;2400;389411161;219465695;0;12
C10373;126105733;1;0;0;0;474429843;0;0;0;0.25;3;0;1500;866865018;354381003;0;12
C10374;85285023;0.75;423.24;287;136.24;0;0.625;0.375;0.375;0;0;9;11000;29601675;134448872;0;8
C10375;1903688611;1;6079.5;4719.5;1360;1022722894;0.916667;0.25;0.666667;0.25;22;31;7300;1855239489;762263884;0.416667;12
C10376;813068705;1;439.38;439.38;0;727658311;0.083333;0.083333;0;0.25;8;2;1200;237996469;265708814;0;12
C10377;1279325142;1;1207.25;0;1207.25;0;1;0;1;0;0;59;1200;1282705869;1300596775;0;12
C10378;237669312;1;259.13;259.13;0;0;0.083333;0.083333;0;0;0;1;2300;2680635587;2503374595;0.25;12
C10379;5747761139;1;1627.69;0;1627.69;0;1;0;1;0;0;49;5500;2507704747;7490453967;0;12
C10380;7760940543;1;0;0;0;3423085934;0;0;0;0.5;10;0;8000;2845010795;2459741299;0;12
C10381;6388108487;1;0;0;0;3768696678;0;0;0;0.25;3;0;8000;1097314532;2384817152;0.083333;12
C10382;426372628;1;5749.96;5439.96;310;0;1;1;0.25;0;0;50;12000;5711540654;20273209;0.833333;12
C10383;8806866629;1;1490.94;0.02;1490.92;2813063846;1;0.166667;1;0.166667;4;25;9000;2116662516;3598719728;0;12
C10384;282934373;0.18182;0;0;0;2333150712;0;0;0;0.083333;1;0;3000;0;;0;12
C10385;1128229387;1;5068.88;3529.88;1539;0;1;1;1;0;0;76;4500;3904568067;373931063;0.083333;12
C10386;2045541408;1;1067.28;0;1067.28;0;1;0;1;0;0;30;2000;2021775795;3073416298;0;12
C10387;8520292;0.54546;64.12;64.12;0;0;0.166667;0.166667;0;0;0;2;7000;176600545;76462301;0;12
C10388;1127895243;1;6855.59;2762.92;4092.67;0;0.916667;0.75;0.833333;0;0;39;18500;4868088671;2861890896;0;12
C10389;143443832;0.63636;1631;0;1631;0;0.583333;0;0.583333;0;0;7;2500;2550799492;157269321;1;12
C10390;241223955;0.90909;180.91;180.91;0;0;0.166667;0.166667;0;0;0;6;1400;802858576;220455533;0;12
C10391;1528571561;1;0;0;0;172931118;0;0;0;0.166667;2;0;1600;353582373;559030296;0;12
C10392;1247472954;1;136.88;0;136.88;515147607;0.166667;0;0.166667;0.166667;2;2;14000;3519008859;3430627754;0;12
C10393;566147105;1;0;0;0;187572355;0;0;0;0.083333;1;0;2000;1177661577;190365154;0;12
C10395;1077606225;0.72727;343.21;343.21;0;1609900552;0.25;0.25;0;0.333333;8;4;1500;930328071;3245693485;0;12
C10396;1838084;0.27273;16.5;16.5;0;0;0.083333;0.083333;0;0;0;1;6000;57595083;671925;0;12
C10397;507144348;1;5708.18;4584.78;1123.4;0;1;0.75;0.75;0;0;47;4000;5589952268;232131169;1;12
C10398;81682453;0.3;42.3;42.3;0;3967709973;0.1;0.1;0;0.2;5;1;6000;361853722;645320421;0;10
C10399;1526506915;1;46.67;46.67;0;0;0.083333;0.083333;0;0;0;1;1800;338413344;642547142;0;12
C10400;7957017218;1;0;0;0;4909937494;0;0;0;0.25;4;0;9000;677144841;2763145072;0;12
C10402;79189929;1;699.12;0;699.12;0;1;0;1;0;0;24;2500;697977603;183858351;0.583333;12
C10403;497908027;1;245.39;0;245.39;0;0.583333;0;0.5;0;0;7;4000;328796655;165308304;0;12
C10404;68195925;1;98;98;0;0;0.166667;0.166667;0;0;0;2;4000;192369983;221375942;0;12
C10405;1535248256;1;857.36;857.36;0;0;1;1;0;0;0;13;6550;3239629759;411871046;0.083333;12
C10406;1508513765;0.81818;2747.12;1247.12;1500;246046033;0.25;0.083333;0.166667;0.083333;1;4;5000;4730374245;481558276;0.1;12
C10407;1120937076;1;11147.33;1137.4;10009.93;2728576925;1;0.25;1;0.166667;8;126;11000;793277402;1749490735;0;12
C10408;2013504;1;600;0;600;0;0.5;0;0.416667;0;0;6;1000;249066308;184776562;0;12
C10409;2502264409;1;0;0;0;2368872642;0;0;0;0.083333;2;0;10000;541308981;724956358;0;12
C10410;4543789386;1;255.12;5;250.12;0;0.666667;0.25;0.5;0;0;11;8500;1703332126;1121510137;0;12
C10411;918342234;1;1221.53;1180;41.53;1078788118;0.333333;0.166667;0.166667;0.166667;7;2;1200;1421035206;106039362;0.25;6
C10412;5066744231;1;0;0;0;1974503664;0;0;0;0.25;6;0;13000;1336016317;1606963379;0;12
C10413;2259431829;1;780.64;199.65;580.99;1227555485;1;0.166667;0.833333;0.333333;6;22;3500;663553502;483836254;0;12
C10414;437789873;1;1532.1;223;1309.1;0;0.75;0.166667;0.666667;0;0;14;5000;1834368953;212770698;0;12
C10415;2025162877;1;778.33;0;778.33;0;0.916667;0;0.916667;0;0;28;2000;1411329676;143050774;0;12
C10416;3770560441;0.875;964.06;260;704.06;5140287889;0.875;0.125;0.75;0.625;24;8;6000;56571913;1241283569;0;8
C10417;140730723;1;1667.13;1063.14;603.99;0;1;0.916667;0.833333;0;0;38;13000;1669260634;208701639;0.25;12
C10419;5523999416;1;0;0;0;4087167822;0;0;0;0.25;4;0;8000;0;;0;12
C10420;3298692478;1;1088.83;518.39;570.44;0;0.416667;0.083333;0.333333;0;0;6;9000;6862520735;994384835;0;12
C10421;150699542;0.36364;648.64;330;318.64;0;0.333333;0.083333;0.25;0;0;5;2500;0;;0;12
C10422;1874843394;1;0;0;0;120178123;0;0;0;0.083333;1;0;2100;444783009;671420908;0;12
C10423;3024629054;1;0;0;0;2171139178;0;0;0;0.333333;10;0;4500;4226578611;691692633;0;12
C10424;154641707;0.36364;1897.92;97.92;1800;0;0.25;0.166667;0.166667;0;0;5;13500;5563437084;248700571;1;12
C10425;1322057239;1;0;0;0;76260896;0;0;0;0.090909;1;0;6200;802038512;291307669;0;11
C10426;62287137;1;1263.29;279.99;983.3;0;1;1;0.583333;0;0;25;9500;1356425369;179894243;0.4;12
C10427;16581535;0.125;200;0;200;0;0.125;0;0.125;0;0;2;1200;0;;0;8
C10428;4664023286;1;340;340;0;3510115735;0.083333;0.083333;0;0.25;8;1;6000;2162141639;2009821743;0;12
C10429;31803434;1;1277.58;0;1277.58;0;1;0;1;0;0;20;7000;552734714;173336309;0;12
C10430;681615445;1;4117.24;290;3827.24;0;1;0.166667;1;0;0;229;6000;4561589382;199730537;0;12
C10431;933531417;1;226.23;226.23;0;0;0.166667;0.166667;0;0;0;5;15000;1885239981;4980192685;0;12
C10432;6404955912;1;3970.8;2267;1703.8;0;1;0.583333;0.916667;0;0;64;7500;3879252512;1868983718;0;12
C10433;133405494;0.54546;1346.9;1028;318.9;0;0.583333;0.083333;0.416667;0;0;14;8000;1369437449;98678839;0.333333;12
C10434;1403597712;1;1050.83;67.9;982.93;4083515108;1;0.083333;1;0.25;4;24;5000;4673520993;982544984;0;12
C10435;469878834;1;1364.99;64.99;1300;284754535;0.5;0.083333;0.416667;0.166667;2;7;2000;184910398;263163209;0.2;12
C10436;1452437463;1;0;0;0;114918715;0;0;0;0.25;3;0;1500;331670616;479771774;0;12
C10437;3737175713;1;0;0;0;3017170336;0;0;0;0.166667;4;0;4500;0;;0;12
C10438;6032740391;1;7553.48;2643.53;4909.95;0;0.916667;0.75;1;0;0;85;13500;5377338091;1365123434;0;12
C10439;1692755487;0.90909;570.16;0;570.16;281705225;0.833333;0;0.833333;0.333333;7;20;9000;612431525;362970189;0;12
C10441;3534253718;1;566.28;431.01;135.27;3888756412;0.5;0.333333;0.333333;0.083333;2;17;4000;1298823687;858977427;0;12
C10442;654574445;1;0;0;0;281960583;0;0;0;0.083333;3;0;8000;422878799;269178995;0;12
C10443;1648721384;1;0;0;0;39646806;0;0;0;0.090909;2;0;1800;357836436;631106468;0;11
C10444;6822877573;1;137.34;137.34;0;4815112874;0.083333;0.083333;0;0.666667;16;1;10000;1874954894;1716092764;0;12
C10445;8647057641;1;0;0;0;5105254316;0;0;0;0.416667;14;0;10000;2052533488;1886223361;0;12
C10446;5055582822;1;0;0;0;3435737817;0;0;0;0.090909;1;0;9000;6918272206;1035039239;0;11
C10447;4245550244;1;332.82;0;332.82;6649712062;1;0;1;0.666667;24;25;5000;5810994681;1284011712;0;12
C10448;541915572;0.63636;1377.72;1377.72;0;0;0.25;0.25;0;0;0;5;2500;182177646;200759856;0;12
C10449;4855340797;1;0;0;0;1886470361;0;0;0;0.083333;2;0;6000;2996735376;1855766226;0;12
C10450;981643409;0.81818;0;0;0;146232354;0;0;0;0.083333;2;0;1500;2008971745;277582819;0.125;12
C10451;7057658848;1;360.7;360.7;0;6517541812;0.083333;0.083333;0;0.333333;15;2;8000;5147693822;2610053885;0;12
C10452;4264307261;1;222.64;0;222.64;249298208;0.916667;0;0.833333;0.25;3;11;4500;1017241855;1225908506;0;12
C10453;4503390811;1;1634.74;1376;258.74;94837161;1;0.333333;1;0.083333;1;38;13000;1094345336;1194234398;0;12
C10454;969294446;1;0;0;0;340249539;0;0;0;0.083333;1;0;1200;591853821;204676682;0;12
C10455;4479115547;1;759.15;759.15;0;2493111705;1;1;0;0.25;6;12;6000;994500495;1384111493;0;12
C10456;37753941;0.36364;243.36;243.36;0;0;0.083333;0.083333;0;0;0;2;1800;546417272;134985783;0.25;12
C10457;7386704481;0.9;0;0;0;107138746;0;0;0;0.4;14;0;10500;7566577763;1943431564;0.1;10
C10458;1265805627;0.81818;0;0;0;2820528417;0;0;0;0.25;3;0;2500;1370235544;373893161;0;12
C10459;59878776;1;519;0;519;0;0.818182;0;0.636364;0;0;9;4500;621255763;210248259;0;11
C10460;3143928913;1;3055.87;3055.87;0;0;0.75;0.75;0;0;0;26;4500;2198293667;784387878;0;12
C10461;5580530306;1;2470.4;457.73;2012.67;1652878895;0.5;0.083333;0.5;0.083333;1;19;9500;3340041274;3024949485;0;12
C10462;576635957;1;1671.6;480;1191.6;0;1;0.333333;1;0;0;48;1800;1021907217;179585842;0;12
C10463;51818382;0.45455;903.36;903.36;0;0;0.25;0.25;0;0;0;6;15000;538841222;41302445;0;12
C10466;1036595935;1;0;0;0;193738137;0;0;0;0.083333;1;0;1200;274653536;327072615;0;12
C10467;2112921;0.54546;229.5;54;175.5;0;0.5;0.083333;0.416667;0;0;7;3150;423206638;157471831;0.714286;12
C10468;1534969344;1;1476.19;1476.19;0;0;1;1;0;0;0;23;2500;1493919986;382989143;0;12
C10469;499404832;1;2506.89;2506.89;0;0;0.75;0.75;0;0;0;30;8500;1230219396;1646973276;0;12
C10470;4700106602;1;2570;492.46;2077.54;124563782;0.75;0.166667;0.666667;0.166667;2;40;4500;3259958288;5620295192;0;12
C10471;9601071318;1;238.34;0;238.34;480911955;0.833333;0;0.833333;1;8;5;15000;1194510762;1206257247;0;6
C10472;1207888199;0.875;1342.36;1037.96;304.4;1738109478;0.875;0.875;0.5;0.25;2;27;4000;288883026;312026316;0;8
C10473;87442862;0.81818;786.32;186.32;600;0;0.636364;0.090909;0.545455;0;0;7;7500;881284581;97186371;0.666667;11
C10474;123394089;0.90909;1450.68;0;1450.68;0;1;0;1;0;0;20;6000;1583421932;137826186;0.454545;12
C10475;395052994;1;1239.46;752.28;487.18;0;0.666667;0.416667;0.416667;0;0;14;1500;401217047;177766827;0;12
